sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
ZNHIT2,0.6180285784673943,0.6917746284208035,0.07374604995340917
CSF3,0.33609611776857456,0.288635456233657,0.04746066153491757
RNASE7,0.3447040166466154,0.07622686299512944,0.26847715365148594
KLK13,0.3639546724375369,0.25550412866621336,0.10845054377132352
SMOC1,0.36435425400218685,0.43677834531456616,0.07242409131237931
CES1,0.6043494408931944,0.5492209997358551,0.05512844115733928
C6orf176,0.11620424328716586,0.24690761674270145,0.1307033734555356
SLC5A8,0.2582576295318203,0.3416698424497863,0.08341221291796602
GJB2,0.5680315190626809,0.39344248401340903,0.17458903504927187
TNNC1,0.36934756152300846,0.5361212609949793,0.1667736994719708
CXCL14,0.5996472850415218,0.5205595339304911,0.07908775111103061
CCNA1,0.4874001490047668,0.2681525799855727,0.21924756901919412
C4BPB,0.16584272326521776,0.42770977610913,0.26186705284391226
DDC,0.21125022160906531,0.29618350350021355,0.08493328189114824
C1orf173,0.3306367799424133,0.3334070580348011,0.002770278092387779
IYD,0.24330638135169294,0.5010474751683046,0.2577410938166117
RIMS2,0.46293578717204625,0.2310856405499565,0.23185014662208975
FGF19,0.1794625255107492,0.11998317072983156,0.05947935478091765
MRAP2,0.560042226789008,0.28038088120091126,0.2796613455880967
GAGE4,0.13089473812966018,0.05690625509160726,0.07398848303805292
DACT2,0.5052456236412322,0.47162332557229236,0.03362229806893979
FEZF1,0.34265955131736564,0.29447719373173115,0.048182357585634494
DEFB1,0.460441179175261,0.35021746365695083,0.11022371551831017
C8B,0.16835989467462195,0.2903040653999272,0.12194417072530525
COL2A1,0.20988739910781454,0.13496225023280708,0.07492514887500745
TPRXL,0.5939972966678426,0.1747680809596358,0.4192292157082068
HTR3A,0.20247380707030976,0.3717584255186501,0.16928461844834036
GPR110,0.4942033784301847,0.6171159335115055,0.12291255508132082
AMBP,0.12218104696123382,0.2754008933183655,0.15321984635713165
DQX1,0.6118776033508619,0.2657246057676901,0.34615299758317186
SHISA3,0.24230166760307764,0.39594902119478664,0.153647353591709
C12orf36,0.2847895673002277,0.17393041976023474,0.11085914753999296
FOXL2,0.3369885902044817,0.08743655603274765,0.24955203417173405
SLC6A3,0.17393613845944905,0.323895982495146,0.14995984403569695
GAGE2D,0.13047580425019892,0.05127053328050538,0.07920527096969354
DNAH9,0.3387343346084143,0.3266106259639077,0.01212370864450657
HPN,0.4415826304441691,0.6639026379741826,0.22232000753001346
ADCY8,0.24872860255937915,0.13445843748566286,0.11427016507371629
HR,0.6380153511835499,0.3459644801825807,0.2920508710009692
H19,0.43085659484964883,0.39863045079943515,0.03222614405021368
SLC5A1,0.4276928958781647,0.444096098553936,0.016403202675771278
LYPD3,0.6109244752216563,0.37091350368632314,0.24001097153533313
SNTN,0.3245106279913093,0.41882450968512425,0.09431388169381494
C7,0.5377722124609927,0.6117561054329336,0.07398389297194086
CLEC2L,0.4105500037619956,0.14930270888139655,0.26124729488059906
NCCRP1,0.4950717087386853,0.37066275575565183,0.12440895298303345
CDHR1,0.5627251838272588,0.2471892519032943,0.31553593192396445
HOXD10,0.454053547604329,0.20443855685685644,0.24961499074747254
CPA4,0.40489462664518183,0.1487658880321858,0.256128738612996
NKX2-5,0.2984578124602157,0.04479914544988083,0.25365866701033485
RORC,0.47179219546694157,0.7624229532156483,0.2906307577487068
HTR2C,0.35346583254678093,0.13570983872062545,0.2177559938261555
GTSF1,0.3108266618430258,0.2687901827576095,0.0420364790854163
IL20RB,0.5203765071539833,0.3031788824376593,0.21719762471632403
MAGEC1,0.1471971799052051,0.1273385648599072,0.0198586150452979
ARSE,0.37055478468895836,0.5950903942672322,0.22453560957827384
SNX31,0.35279693033620163,0.08065150327394434,0.2721454270622573
CAPN9,0.28054728359173786,0.45354665778666575,0.1729993741949279
SERPINB11,0.300922569982694,0.09550524732355709,0.20541732265913693
POPDC3,0.4566722065411443,0.29519686451415367,0.16147534202699065
C4orf31,0.5047739794024805,0.6979740577873446,0.19320007838486408
CDHR4,0.21187944573805276,0.28063411780749586,0.0687546720694431
ABCC2,0.3424550253063501,0.3339459567453694,0.00850906856098066
VSNL1,0.7246140755379885,0.3930066642242807,0.3316074113137078
GNG4,0.48999458779181515,0.36958392818642766,0.1204106596053875
C19orf59,0.41816740868444413,0.5075394763404824,0.08937206765603822
HBB,0.4685474582304019,0.5196016207394415,0.0510541625090396
TMEM190,0.23211644952835558,0.2569260152609971,0.024809565732641536
GPR115,0.5677981966837319,0.4232062431135434,0.1445919535701885
SEMA3E,0.3856607543908074,0.5102429821783391,0.1245822277875317
KRT7,0.5170742577977283,0.7302372419063616,0.21316298410863332
SALL1,0.290967510899464,0.19437213578005902,0.09659537511940497
FBN3,0.2820964309884783,0.3313629329658401,0.049266501977361765
PRSS3,0.3268251348193086,0.27100076984342564,0.055824364975882945
C6,0.27204198383725803,0.3644560031873441,0.09241401935008609
TMEM59L,0.2662208648706282,0.41558821772405785,0.14936735285342967
LOC339535,0.40292656248049774,0.3212138923365768,0.08171267014392092
FZD10,0.5667703547342645,0.3789928845181621,0.18777747021610242
CT45A5,0.2004874618611747,0.06098077258128049,0.1395066892798942
TF,0.2953434677309582,0.2844872155198782,0.010856252211079997
ATP13A4,0.5501622414722827,0.6490272509541422,0.0988650094818595
ENPP3,0.25712846079780255,0.46756558366032774,0.2104371228625252
GFRA3,0.3620485891699076,0.46837399187808676,0.10632540270817914
