sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
TESC,0.3090662579739878,0.6034732570290798,0.29440699905509204
PTPRT,0.32132466754135686,0.2879931164204031,0.03333155112095376
PENK,0.3192481259333113,0.2437230964627303,0.07552502947058101
FGFBP2,0.3251243023126426,0.21174271888247734,0.11338158343016527
TGM3,0.3952633926350847,0.16131211584922564,0.23395127678585906
ZIC1,0.22595229330893574,0.10080781670937218,0.12514447659956357
GJB3,0.7238921847705702,0.4352873225638451,0.28860486220672504
CDKN2A,0.5364785030937184,0.49996582187357363,0.03651268122014473
GSTA2,0.2320204623576948,0.29736774156981416,0.06534727921211936
ABCA13,0.6354125653664903,0.43619108128374295,0.1992214840827473
MUC6,0.12828277958431855,0.23964803659809347,0.11136525701377492
PPP1R1B,0.4494482112671941,0.6110032706923776,0.1615550594251835
UPK3B,0.434903900433211,0.4114370991034601,0.023466801329750875
INA,0.3745949414068076,0.23644538351923736,0.13814955788757025
CEL,0.4544087014210094,0.24865735767991412,0.2057513437410953
PCDP1,0.34972787635554464,0.667260820738007,0.3175329443824623
ABP1,0.3362856367408189,0.5427379498326389,0.20645231309182
EN1,0.35283515753131045,0.05053922010651653,0.30229593742479394
HOXA10,0.6243863463964382,0.3621090377977356,0.2622773085987026
DLK1,0.13146852739638362,0.09917782627604238,0.03229070112034124
CRABP1,0.25658544344753015,0.18558194190145658,0.07100350154607357
C6orf15,0.23872636530835517,0.05285166943511365,0.1858746958732415
PART1,0.36032851177834185,0.2060950030936472,0.15423350868469465
ORM2,0.18852261062917997,0.43393748151003675,0.24541487088085678
LY6K,0.5644369405681134,0.4643348316909875,0.10010210887712595
PPAN-P2RY11,0.2677146565151997,0.23219847751743009,0.035516178997769626
ORM1,0.27702709360116823,0.4699382707385992,0.19291117713743094
S100A8,0.5302245241423663,0.3054279058489943,0.224796618293372
MMP12,0.6461886444104863,0.5368554717229871,0.1093331726874992
SLC1A7,0.25661918925928356,0.47018615959449095,0.21356697033520738
CXCL6,0.4814449446789423,0.31947339463744323,0.16197155004149905
SPRR2G,0.3177904778649707,0.015969372367539668,0.3018211054974311
PCDH19,0.513064039989422,0.26052906245543067,0.2525349775339913
DBC1,0.26500129381435816,0.321625626544203,0.05662433272984485
IL1F7,0.05846212087937369,0.276116451009785,0.2176543301304113
ITLN2,0.25250775898566163,0.2444806870596857,0.008027071925975932
SLC1A6,0.30444982710782204,0.05077804838369619,0.25367177872412583
MKRN3,0.47523424431779815,0.2693805112345272,0.20585373308327093
EPHA7,0.4111609976797593,0.22414589341080474,0.18701510426895454
HMGCS2,0.10472520904626405,0.22543046814981335,0.1207052591035493
CNTN1,0.5623232297458828,0.3871821245103436,0.17514110523553916
C3orf57,0.447486834426368,0.29450598613020107,0.15298084829616693
NR0B2,0.18291026335252003,0.374988788656664,0.192078525304144
KRT1,0.38173063933880363,0.11449925697977963,0.267231382359024
HEPHL1,0.3763957998416962,0.1281112087367613,0.2482845911049349
GAL,0.3427015340008284,0.2008612914136615,0.14184024258716693
GPM6A,0.3260203333252634,0.4041960792080833,0.07817574588281989
SLC26A9,0.3703290366085121,0.599571209216433,0.22924217260792096
ZNHIT2,0.5920982381696902,0.683500567780433,0.0914023296107428
CSF3,0.3337605922000523,0.30966405336253255,0.02409653883751972
RNASE7,0.3563718719134042,0.06093692531032431,0.2954349466030799
KLK13,0.3958748740715444,0.26193033599691923,0.1339445380746252
