sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
SPRR2C,0.24944892932390195,0.07283626066268628,0.17661266866121567
WFDC5,0.32396836189971834,0.060486425835446625,0.2634819360642717
SPDEF,0.3475121911624537,0.6228823976690561,0.2753702065066024
DLX5,0.5099425012134607,0.2366147348159967,0.27332776639746403
PLA2G1B,0.22050467668046056,0.40664363831657063,0.18613896163611007
TMEM40,0.6072250561399757,0.2880816121175789,0.3191434440223968
HHIPL2,0.21957311555675307,0.36788965051059536,0.14831653495384228
LRRN4,0.3328159407038731,0.5656527198675609,0.23283677916368783
ANXA10,0.18476763775594054,0.14694801607541252,0.03781962168052802
GLYATL2,0.3518257460819311,0.1486764809087521,0.20314926517317902
VSIG2,0.4163478334474195,0.5725469117685277,0.1561990783211082
ABCA4,0.3848769937438,0.4429298669201975,0.05805287317639746
ANKRD1,0.29360696014758547,0.3486339518798857,0.055026991732300246
CTNND2,0.1953905207204771,0.3031545187368566,0.10776399801637951
C10orf81,0.42758353773759494,0.5649989972261831,0.13741545948858813
CSAG2,0.25759530042205064,0.10559287384765627,0.1520024265743944
FAM83F,0.6182442091632114,0.3675373897096043,0.2507068194536071
PGLYRP3,0.4274222947471325,0.14338920645648506,0.28403308829064744
LRP2,0.373240351143728,0.509570640214619,0.13633028907089095
CRTAC1,0.4603504492256921,0.5335388570984703,0.07318840787277814
SFTA1P,0.36678329551606176,0.5729783843108635,0.2061950887948017
FAM133A,0.2688419756854163,0.25353685113072055,0.015305124554695737
DSG1,0.33487960594754207,0.06715991182396468,0.2677196941235774
FOXJ1,0.43152202925751787,0.6424835735033704,0.2109615442458525
GRHL3,0.6152342592820623,0.3687715527609401,0.24646270652112223
TFF3,0.3968894776175753,0.5200798118404416,0.1231903342228663
B4GALNT4,0.6527647175345598,0.47424165351714975,0.17852306401741003
LRRC31,0.1330133990320689,0.47245098954343884,0.3394375905113699
TDRD5,0.5307622804702284,0.3976459129193961,0.13311636755083234
DUSP9,0.5645605586281358,0.3056004141163015,0.2589601445118343
TNNT1,0.57683587468179,0.5071717469038898,0.06966412777790021
CACNA2D2,0.4890420565201398,0.6399192757301849,0.1508772192100451
LOC440173,0.5493106508262494,0.23969837623727466,0.3096122745889748
HAP1,0.5488036759169186,0.24814577351823086,0.3006579023986877
CLDN8,0.4008784936627461,0.3322637039805875,0.06861478968215856
CRLF1,0.35882247166701425,0.48511305424162665,0.1262905825746124
LOC440905,0.3928058600881793,0.22518122947251612,0.16762463061566318
KCNG1,0.53679953085304,0.21380148855494135,0.32299804229809864
MYEOV,0.36946096377758675,0.407431951001418,0.03797098722383124
VTCN1,0.5534805656639563,0.42864162618028634,0.12483893948366998
NXPH4,0.646393245098734,0.3890879171896325,0.2573053279091015
OLFM4,0.2277369016229565,0.14149294455709205,0.08624395706586446
TBX18,0.5050530616842406,0.2937615932456754,0.21129146843856517
